;;;;;;;;;;;;;;;;;;
;EEX Power Derivatives Phelix-DE-Base-Month-Future;;;;;;;;;;;;;;;;;
Trading Day;Contract;Delivery Period;Delivery Start;Delivery End;Contract Volume;Open Price;High Price;Low Price;Last Price;"Settlement
Price";Exchange Volume MWh;Exchange Traded Contracts;Exchange Number of Trades;TradeReg Volume MWh;TradeReg Traded Contracts;TradeReg Number of Trades;Open Interest MWh (prev. day);Open Interest Contracts (prev. day)
13-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,54;0;0;0;0;0;0;0;0
13-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,24;0;0;0;0;0;0;0;0
13-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,82;0;0;0;0;0;0;0;0
13-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
13-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
13-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
12-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,62;0;0;0;0;0;0;99360;138
12-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;32,96;0;0;0;0;0;0;30504;41
12-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,96;0;0;0;0;0;0;2976;4
12-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,39;0;0;0;0;0;0;7200;10
12-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,66;0;0;0;0;0;0;0;0
12-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,54;0;0;0;0;0;0;0;0
12-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,1;0;0;0;0;0;0;0;0
12-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
12-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
12-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
09-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,77;0;0;0;0;0;0;99360;138
09-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,64;0;0;0;0;0;0;30504;41
09-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,3;0;0;0;0;0;0;2976;4
09-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,98;0;0;0;0;0;0;7200;10
09-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;35,17;0;0;0;0;0;0;0;0
09-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;37,07;0;0;0;0;0;0;0;0
09-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,6;0;0;0;0;0;0;0;0
09-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
09-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
09-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
08-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,68;0;0;0;0;0;0;99360;138
08-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,3;0;0;0;0;0;0;30504;41
08-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,97;0;0;0;0;0;0;2976;4
08-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,75;0;0;0;0;0;0;7200;10
08-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,82;0;0;0;0;0;0;0;0
08-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,68;0;0;0;0;0;0;0;0
08-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,21;0;0;0;0;0;0;0;0
08-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
08-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
08-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
07-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,01;0;0;0;0;0;0;99360;138
07-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;32,58;32,58;32,58;32,58;32,75;3720;5;1;0;0;0;26784;36
07-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,73;0;0;0;0;0;0;2976;4
07-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,55;0;0;0;0;0;0;7200;10
07-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,63;0;0;0;0;0;0;0;0
07-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,4;0;0;0;0;0;0;0;0
07-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,88;0;0;0;0;0;0;0;0
07-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
07-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
07-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
06-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,82;0;0;0;0;0;0;99360;138
06-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;32,69;0;0;0;0;0;0;26784;36
06-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,8;0;0;0;0;0;0;2976;4
06-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,25;0;0;0;0;0;0;7200;10
06-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,69;0;0;0;0;0;0;0;0
06-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,46;0;0;0;0;0;0;0;0
06-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,86;0;0;0;0;0;0;0;0
06-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
06-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
06-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
05-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,65;0;0;0;0;0;0;99360;138
05-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,27;0;0;0;0;0;0;26784;36
05-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,28;0;0;0;0;0;0;2976;4
05-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,77;0;0;0;0;0;0;7200;10
05-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,79;0;0;0;0;0;0;0;0
05-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,73;0;0;0;0;0;0;0;0
05-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,14;0;0;0;0;0;0;0;0
05-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
05-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
05-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
02-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;32,1;0;0;0;0;0;0;99360;138
02-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,27;0;0;0;0;0;0;26784;36
02-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;32,2;32,2;32,2;32,2;32,09;2976;4;1;0;0;0;0;0
02-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,39;0;0;0;0;0;0;7200;10
02-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,69;0;0;0;0;0;0;0;0
02-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,63;0;0;0;0;0;0;0;0
02-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;34,04;0;0;0;0;0;0;0;0
02-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
02-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
02-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
01-06-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;32,24;0;0;0;0;0;0;99360;138
01-06-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,21;0;0;0;0;0;0;26784;36
01-06-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,76;0;0;0;0;0;0;0;0
01-06-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,14;0;0;0;0;0;0;7200;10
01-06-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,3;0;0;0;0;0;0;0;0
01-06-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,11;0;0;0;0;0;0;0;0
01-06-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,73;0;0;0;0;0;0;0;0
01-06-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
01-06-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
01-06-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
31-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;32,49;0;0;0;0;0;0;99360;138
31-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;33,95;33,95;33,95;33,95;33,85;3720;5;1;0;0;0;23064;31
31-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,94;0;0;0;0;0;0;0;0
31-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,44;0;0;0;0;0;0;7200;10
31-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,65;0;0;0;0;0;0;0;0
31-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,67;0;0;0;0;0;0;0;0
31-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;33,73;0;0;0;0;0;0;0;0
31-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
31-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
31-05-2017;DEBM;2018.03;01-03-18;31-03-18;743;;;;;;0;0;0;0;0;0;0;0
30-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,46;0;0;0;0;0;0;9672;13
30-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;32,5;0;0;0;0;0;0;99360;138
30-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,43;0;0;0;0;0;0;23064;31
30-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,51;0;0;0;0;0;0;0;0
30-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,82;0;0;0;0;0;0;7200;10
30-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,98;0;0;0;0;0;0;0;0
30-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,89;0;0;0;0;0;0;0;0
30-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
30-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
30-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
29-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,46;0;0;0;0;0;0;9672;13
29-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;31,8;31,8;31,65;31,65;32;43200;60;6;0;0;0;77760;108
29-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,05;0;0;0;0;0;0;23064;31
29-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32,03;0;0;0;0;0;0;0;0
29-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,22;0;0;0;0;0;0;7200;10
29-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,65;0;0;0;0;0;0;0;0
29-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,54;0;0;0;0;0;0;0;0
29-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
29-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
29-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
26-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,54;0;0;0;0;0;0;9672;13
26-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;32,05;0;0;0;0;0;0;77760;108
26-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,89;0;0;0;0;0;0;23064;31
26-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,64;0;0;0;0;0;0;0;0
26-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;32,65;0;0;0;0;0;0;7200;10
26-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,35;0;0;0;0;0;0;0;0
26-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;35,69;0;0;0;0;0;0;0;0
26-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
26-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
26-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
25-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,63;0;0;0;0;0;0;9672;13
25-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;32,19;0;0;0;0;0;0;77760;108
25-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,04;0;0;0;0;0;0;23064;31
25-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,65;0;0;0;0;0;0;0;0
25-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;32,96;0;0;0;0;0;0;7200;10
25-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,56;0;0;0;0;0;0;0;0
25-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,46;0;0;0;0;0;0;0;0
25-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
25-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
25-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
24-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,7;0;0;0;0;0;0;9672;13
24-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;32,78;0;0;0;0;0;0;77760;108
24-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,25;0;0;0;0;0;0;23064;31
24-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,86;0;0;0;0;0;0;0;0
24-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,28;0;0;0;0;0;0;7200;10
24-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,56;0;0;0;0;0;0;0;0
24-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,46;0;0;0;0;0;0;0;0
24-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
24-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
24-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
23-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,15;0;0;0;0;0;0;9672;13
23-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;32,05;32,05;32,05;32,05;32,47;14400;20;2;0;0;0;63360;88
23-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;34,16;0;0;0;0;0;0;23064;31
23-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;32;0;0;0;0;0;0;0;0
23-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,21;0;0;0;0;0;0;7200;10
23-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,54;0;0;0;0;0;0;0;0
23-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,35;0;0;0;0;0;0;0;0
23-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
23-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
23-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
22-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;29,71;0;0;0;0;0;0;9672;13
22-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;31,93;0;0;0;0;0;0;63360;88
22-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;33,3;0;0;0;0;0;0;23064;31
22-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;31,41;0;0;0;0;0;0;0;0
22-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;33,08;0;0;0;0;0;0;7200;10
22-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;34,18;0;0;0;0;0;0;0;0
22-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;36,06;0;0;0;0;0;0;0;0
22-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
22-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
22-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
19-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,09;0;0;0;0;0;0;9672;13
19-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;30,7;30,9;30,7;30,9;30,75;3600;5;2;0;0;0;59760;83
19-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;32;32;31,9;31,9;32;11160;15;3;0;0;0;15624;21
19-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;30,88;0;0;0;0;0;0;0;0
19-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;32,7;0;0;0;0;0;0;7200;10
19-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;33,64;0;0;0;0;0;0;0;0
19-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;35,49;0;0;0;0;0;0;0;0
19-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
19-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
19-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
18-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,4;0;0;0;0;0;0;9672;13
18-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,49;0;0;0;0;0;0;59760;83
18-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;31,75;0;0;0;0;0;0;15624;21
18-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;30,74;0;0;0;0;0;0;0;0
18-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;32,67;0;0;0;0;0;0;7200;10
18-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;33,48;0;0;0;0;0;0;0;0
18-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;35,32;0;0;0;0;0;0;0;0
18-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
18-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
18-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
17-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,21;0;0;0;0;0;0;9672;13
17-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;30,25;30,25;30,25;30,25;30,28;3600;5;1;3600;5;1;52560;73
17-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;31,48;31,48;31,48;31,48;31,53;3720;5;1;0;0;0;15624;21
17-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;30,39;0;0;0;0;0;0;0;0
17-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;32;32;32;32;32,27;3600;5;1;0;0;0;3600;5
17-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;33,31;0;0;0;0;0;0;0;0
17-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;35,14;0;0;0;0;0;0;0;0
17-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
17-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
17-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
16-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;29,76;0;0;0;0;0;0;9672;13
16-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,75;0;0;0;0;0;0;52560;73
16-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;31,11;0;0;0;0;0;0;15624;21
16-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;29,86;0;0;0;0;0;0;0;0
16-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;31,7;0;0;0;0;0;0;3600;5
16-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;32,97;0;0;0;0;0;0;0;0
16-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;34,78;0;0;0;0;0;0;0;0
16-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
16-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
16-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
15-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,1;0;0;0;0;0;0;9672;13
15-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;29,84;0;0;0;0;0;0;52560;73
15-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;30,94;0;0;0;0;0;0;15624;21
15-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;29,54;0;0;0;0;0;0;0;0
15-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;31,9;0;0;0;0;0;0;3600;5
15-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;32,84;0;0;0;0;0;0;0;0
15-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;34,64;0;0;0;0;0;0;0;0
15-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
15-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
15-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
12-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,43;0;0;0;0;0;0;9672;13
12-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,5;0;0;0;0;0;0;52560;73
12-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;31,32;0;0;0;0;0;0;15624;21
12-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;29,98;0;0;0;0;0;0;0;0
12-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;32,18;0;0;0;0;0;0;3600;5
12-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;33,15;0;0;0;0;0;0;0;0
12-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;35,13;0;0;0;0;0;0;0;0
12-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
12-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
12-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
11-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,37;0;0;0;0;0;0;9672;13
11-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;30,5;30,5;30,5;30,5;30,38;7200;10;1;7200;10;1;41760;58
11-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;31,3;0;0;0;0;0;0;15624;21
11-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;29,65;0;0;0;0;0;0;0;0
11-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;32,39;0;0;0;0;0;0;3600;5
11-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;33,25;0;0;0;0;0;0;0;0
11-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;35,25;0;0;0;0;0;0;0;0
11-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
11-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
11-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
10-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,42;0;0;0;0;0;0;9672;13
10-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,37;0;0;0;0;0;0;41760;58
10-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;31,35;0;0;0;0;0;0;15624;21
10-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;29,86;0;0;0;0;0;0;0;0
10-05-2017;DEBM;2017.09;01-09-17;30-09-17;720;;;;;32,28;0;0;0;0;0;0;3600;5
10-05-2017;DEBM;2017.10;01-10-17;31-10-17;745;;;;;33,15;0;0;0;0;0;0;0;0
10-05-2017;DEBM;2017.11;01-11-17;30-11-17;720;;;;;35,18;0;0;0;0;0;0;0;0
10-05-2017;DEBM;2017.12;01-12-17;31-12-17;744;;;;;;0;0;0;0;0;0;0;0
10-05-2017;DEBM;2018.01;01-01-18;31-01-18;744;;;;;;0;0;0;0;0;0;0;0
10-05-2017;DEBM;2018.02;01-02-18;28-02-18;672;;;;;;0;0;0;0;0;0;0;0
09-05-2017;DEBM;2017.05;01-05-17;31-05-17;744;;;;;30,25;0;0;0;0;0;0;9672;13
09-05-2017;DEBM;2017.06;01-06-17;30-06-17;720;;;;;30,13;0;0;0;0;0;0;48960;68
09-05-2017;DEBM;2017.07;01-07-17;31-07-17;744;;;;;31,1;0;0;0;0;0;0;15624;21
09-05-2017;DEBM;2017.08;01-08-17;31-08-17;744;;;;;29,78;0;0;0;0;0;0;0;0
